feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.85,108,0.01,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.40684624017957355,0.0,0.40300734618916434,0.0,1.1398354744459953,0.0,0.6904786367623644,0.0,False
rolling_only,0.95,36,0.003,balanced,1,0.4090909090909091,0.0,0.4204059829059829,0.0,0.4066109119872561,0.0,0.3999674160964483,0.0,1.0391281761844864,0.0,0.6240218704132696,0.0,False
rolling_only,0.85,160,0.1,none,1,0.4090909090909091,0.0,0.4204059829059829,0.0,0.4066109119872561,0.0,0.3999674160964483,0.0,1.5257372833140672,0.0,0.8337363420251134,0.0,False
rolling_only,0.85,160,0.3,none,1,0.4090909090909091,0.0,0.4204059829059829,0.0,0.4066109119872561,0.0,0.3999674160964483,0.0,1.8123987924629594,0.0,0.8814182933826348,0.0,False
rolling_only,0.85,36,1.0,none,1,0.4090909090909091,0.0,0.40598290598290593,0.0,0.4049382716049383,0.0,0.40606060606060607,0.0,1.9808871469144458,0.0,0.8876776111410688,0.0,False
rolling_only,0.85,24,0.003,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.40484110885733604,0.0,0.40145675825189014,0.0,1.0541862455807807,0.0,0.6353149306032995,0.0,False
rolling_only,0.85,160,0.003,balanced,1,0.4090909090909091,0.0,0.4204059829059829,0.0,0.4047619047619048,0.0,0.3993506493506494,0.0,1.0491063920476114,0.0,0.6366569883824349,0.0,False
rolling_only,0.85,24,0.01,none,1,0.4772727272727273,0.0,0.4677350427350428,0.0,0.4044639132248644,0.0,0.40446865399931736,0.0,1.1055616017569891,0.0,0.6557696284828082,0.0,False
rolling_only,0.95,72,0.03,none,1,0.4318181818181818,0.0,0.427457264957265,0.0,0.40407177363699104,0.0,0.4009034443817052,0.0,1.1752073483974903,0.0,0.6943088620400585,0.0,False
rolling_only,0.95,160,0.3,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.4036363636363636,0.0,0.40123966942148764,0.0,1.944421512227928,0.0,0.9672178971902714,0.0,False
